"02102973 n02102973_634 170 240 Irish_water_spaniel,13,2,167,226"
023572989 n024859222_3162
021403832 n025953064_8769
023267641 n027035911_8232
026104165 n023085618_9056
"02086646 n02086646_3806 338 450 Blenheim_spaniel,65,58,295,333"
027413799 n023799522_9223
"02097298 n02097298_132 333 500 Scotch_terrier,1,112,322,495"
028923021 n02685007_4548
# 1261
021734372 n025441161_437
024218261 n021272432_5487
"02107312 n02107312_46 500 375 miniature_pinscher,34,11,291,374"
022977156 n022404685_9126
0246568 n028965619_3398
022596113 n021527511_5146
"02106662 n02106662_320 333 500 German_shepherd,85,71,331,498"
# 590
"02085782 n02085782_2354 600 449 Japanese_spaniel,16,1,350,346"
023218916 n02975646_1439
027794381 n027315161_5125
022253924 n025837070_9648
"02096585 n02096585_1692 375 500 Boston_bull,0,27,337,480"
"02107312 n02107312_33 333 500 miniature_pinscher,10,23,331,498"
"02106166 n02106166_549 439 428 Border_collie,50,20,384,414"
"02092002 n02092002_228 332 500 Scottish_deerhound,35,147,330,497"
"02113712 n02113712_580 500 388 miniature_poodle,55,27,451,347"
"02097130 n02097130_6125 375 500 giant_schnauzer,0,23,373,498"
021927861 n02906119_1282
"%s %s 170 150 English_foxhound,16,6,149,146"
"02113624 n02113624_1063 561 390 toy_poodle,154,44,396,379"
"02107142 n02107142_16217 500 375 Doberman,119,70,339,321"
"02105162 n02105162_5307 500 375 malinois,0,26,499,374"
"02093754 n02093754_6437 500 459 Border_terrier,1,31,437,457"
"02108551 n02108551_1408 500 401 Tibetan_mastiff,45,34,442,379"
"02091467 n02091467_7351 638 454 Norwegian_elkhound,21,19,617,452"
027419225 n02908778_7529
022106775 n028531241_4485
024080953 n027828258_9378
"02086910 n02086910_7456 500 337 papillon,63,79,218,317 papillon,221,37,484,318"
"02106166 n02106166_7454 500 375 Border_collie,128,80,337,360"
"02106166 n02106166_355 500 375 Border_collie,0,0,498,374"
023106475 n021313308_7567
027057756 n02963725_690
026675781 n026317742_1789
024718260 n029614467_499
"02093647 n02093647_524 500 380 Bedlington_terrier,30,3,442,379"
"02111277 n02111277_3034 500 375 Newfoundland,45,108,233,348"
"02100735 n02100735_10139 375 500 English_setter,0,160,337,432"
022124662 n029831289_2483
021708866 n023597974_8234
025901550 n027716093_3103
0289995 n027847102_9362
"02112706 n02112706_2169 328 480 Brabancon_griffon,15,16,294,454"
"02097658 n02097658_3207 500 340 silky_terrier,87,28,281,309"
023015593 n025090739_8303
027407303 n026677618_4869
# 139
025147141 n024879040_4354
"02095889 n02095889_6531 300 225 Sealyham_terrier,42,15,275,221"
"02111500 n02111500_5675 640 480 Great_Pyrenees,105,85,451,381"
"02097047 n02097047_1487 375 500 miniature_schnauzer,50,63,322,498"
"02085936 n02085936_797 500 335 Maltese_dog,70,31,499,308"
"02100583 n02100583_12394 500 333 vizsla,210,165,403,332"
022993117 n022685134_8596
"02090721 n02090721_4188 500 375 Irish_wolfhound,64,115,275,213"
026723171 n02683261_8885
024981242 n027204532_5660
"02091244 n02091244_4914 375 500 Ibizan_hound,97,126,373,412"
025927823 n027343740_906
02389509 n026036297_375
025571572 n026966876_7156
"02110063 n02110063_11709 500 332 malamute,145,79,292,310"
# 1381
"02085782 n02085782_3331 275 297 Japanese_spaniel,39,69,220,246"
"02113978 n02113978_341 252 255 Mexican_hairless,49,12,223,237"
"02102480 n02102480_7472 800 600 Sussex_spaniel,238,51,664,546"
02666001 n027087549_9656
"02110185 n02110185_10360 300 264 Siberian_husky,132,32,299,263 Siberian_husky,40,23,137,263"
"02106662 n02106662_29517 336 437 German_shepherd,99,59,334,435"
# 1149
"02106550 n02106550_12424 375 500 Rottweiler,120,26,276,402"
# 595
"02089078 n02089078_269 200 200 black-and-tan_coonhound,18,64,163,165"
025298882 n02944683_7050
"02107574 n02107574_627 500 375 Greater_Swiss_Mountain_dog,220,132,270,218"
029237895 n022952593_8143
"02102040 n02102040_1976 434 500 English_springer,90,25,365,450"
02938152 n022351073_2568
"02107312 n02107312_3020 335 500 miniature_pinscher,108,58,332,497"
"02107574 n02107574_530 375 500 Greater_Swiss_Mountain_dog,103,157,206,331"
"02092002 n02092002_11428 500 339 Scottish_deerhound,108,0,499,338"
"02112137 n02112137_161 500 375 chow,162,70,364,346"
"02108000 n02108000_215 434 640 EntleBucher,72,251,291,470"
"02107574 n02107574_1032 341 512 Greater_Swiss_Mountain_dog,0,58,294,510"
"02085620 n02085620_4159 500 333 Chihuahua,167,78,287,319"
"02088094 n02088094_4426 456 500 Afghan_hound,86,175,438,486"
"02106166 n02106166_884 500 479 Border_collie,70,50,380,477"
02347219 n027162931_872
024563441 n026116803_8343
"02090721 n02090721_4133 500 333 Irish_wolfhound,234,81,449,258 Irish_wolfhound,9,118,185,288 Irish_wolfhound,139,98,273,254"
"02091831 n02091831_7287 320 302 Saluki,56,35,284,270"
"02108000 n02108000_202 398 530 EntleBucher,38,58,335,511"
027625923 n024266587_2889
028798929 n027028976_344
021055654 n021786596_2496
"02088238 n02088238_8480 400 500 basset,5,0,398,482"
"02115913 n02115913_1682 500 333 dhole,213,112,451,302"
"02099267 n02099267_2040 500 375 flat-coated_retriever,219,25,499,374"
"02105251 n02105251_7654 500 325 briard,173,52,350,287"
"02093647 n02093647_1346 500 375 Bedlington_terrier,0,34,435,298"
021469014 n025633145_7973
02926548 n024486886_744
"02112137 n02112137_1374 288 500 chow,38,40,271,498"
"02108000 n02108000_918 432 454 EntleBucher,32,31,429,441"
"02113624 n02113624_5442 500 375 toy_poodle,79,0,329,307"
# 28
# 628
024441445 n022856185_858
"02113186 n02113186_440 500 375 Cardigan,132,40,345,331"
023068826 n022071160_3234
021502132 n025936090_3526
"02100236 n02100236_1245 500 375 German_short-haired_pointer,22,58,445,374"
"02099267 n02099267_3948 500 375 flat-coated_retriever,169,128,431,303"
"02106662 n02106662_684 157 160 German_shepherd,75,26,156,159"
028321699 n029605931_165
"02110063 n02110063_642 500 333 malamute,144,1,499,332"
026016484 n028034920_9977
"02102318 n02102318_1754 500 420 cocker_spaniel,140,88,370,346"
02271086 n025623555_4639
"02097209 n02097209_3729 375 500 standard_schnauzer,0,193,248,451 standard_schnauzer,175,102,316,150"
024724155 n026385723_688
"02111129 n02111129_1429 500 333 Leonberg,116,76,417,306 Leonberg,7,119,195,285"
026186177 n023670909_882
# 922
022856448 n029134441_6890
"02102177 n02102177_466 500 375 Welsh_springer_spaniel,141,78,411,319"
"02091244 n02091244_5238 375 500 Ibizan_hound,6,191,303,498"
"02097658 n02097658_8780 500 466 silky_terrier,202,100,340,319"
023012450 n023652817_135
"02102480 n02102480_7126 750 639 Sussex_spaniel,0,9,698,637"
025368163 n025591899_3370
"02104365 n02104365_6527 500 375 schipperke,0,10,393,374"
023602921 n029048256_4271
"02099712 n02099712_57 500 334 Labrador_retriever,76,32,435,333"
"02096294 n02096294_3800 300 227 Australian_terrier,15,21,286,220"
"02097209 n02097209_2810 359 500 standard_schnauzer,0,0,357,498"
"02093647 n02093647_2665 200 185 Bedlington_terrier,9,12,193,177"
027557268 n026652168_1419
023189147 n022217874_8980
028578378 n02655085_2406
"02112350 n02112350_7168 500 375 keeshond,1,69,395,372"
"02088238 n02088238_13709 500 333 basset,19,88,434,323"
"02085936 n02085936_4351 500 334 Maltese_dog,137,16,377,333"
"02105251 n02105251_5309 500 333 briard,211,70,392,283"
"02102318 n02102318_10894 500 375 cocker_spaniel,7,0,497,371"
023820525 n02967201_1122
02889596 n027798954_2717
"02086079 n02086079_16693 500 375 Pekinese,1,109,425,302"
"02087046 n02087046_6812 311 314 toy_terrier,60,32,243,264"
"02110063 n02110063_9861 375 500 malamute,0,53,373,498"
023478736 n029448366_1063
"02097209 n02097209_4206 350 235 standard_schnauzer,63,0,303,233"
"02088466 n02088466_7731 500 375 bloodhound,243,93,496,343"
"02108422 n02108422_964 500 375 bull_mastiff,0,38,379,374"
"02097047 n02097047_2418 500 375 miniature_schnauzer,87,76,456,290"
"02106382 n02106382_4504 400 561 Bouvier_des_Flandres,1,25,398,504"
"02093754 n02093754_4110 500 375 Border_terrier,142,102,347,327"
"02094433 n02094433_2457 500 375 Yorkshire_terrier,64,86,317,374 Yorkshire_terrier,326,19,498,265"
"02100735 n02100735_3458 500 375 English_setter,140,52,337,327"
"02099267 n02099267_487 500 375 flat-coated_retriever,97,0,393,374"
"02097658 n02097658_3571 499 500 silky_terrier,3,18,463,497"
"02106662 n02106662_19720 338 504 German_shepherd,55,17,298,490"
"02108551 n02108551_3522 800 640 Tibetan_mastiff,321,80,731,432"
024764656 n029831561_4408
027722341 n02969865_1432
"02113186 n02113186_225 248 181 Cardigan,3,1,231,153"
"02098413 n02098413_1718 500 375 Lhasa,196,1,499,374"
026146246 n021173525_1558
029721949 n024377768_4164
"02100877 n02100877_3826 500 375 Irish_setter,129,139,244,265"
"02105505 n02105505_4021 215 340 komondor,24,69,190,313"
029802197 n02302633_9576
023552214 n022128899_9998
028109394 n021565781_7219
"02109525 n02109525_1717 500 374 Saint_Bernard,0,33,471,373"
"02104365 n02104365_427 300 278 schipperke,2,0,294,277"
"02115913 n02115913_739 341 278 dhole,119,52,271,200 dhole,81,159,255,274"
"02097474 n02097474_1614 500 375 Tibetan_terrier,103,95,420,337"
027351577 n027275496_2265
"02109525 n02109525_13812 396 500 Saint_Bernard,30,13,379,498"
024362817 n022363246_4927
025866291 n025270736_1563
"02097658 n02097658_26 448 400 silky_terrier,41,30,296,398"
028664249 n028505732_1555
024583378 n025414246_268
"02093256 n02093256_12347 314 375 Staffordshire_bullterrier,32,30,270,359"
022960703 n029019699_2701
"02115913 n02115913_614 500 353 dhole,117,80,443,282"
"02097209 n02097209_1337 500 375 standard_schnauzer,180,72,353,367"
"02097130 n02097130_706 375 500 giant_schnauzer,131,166,305,498"
"02095314 n02095314_3483 180 254 wire-haired_fox_terrier,0,43,174,190"
"02099429 n02099429_121 384 532 curly-coated_retriever,24,102,280,474"
"02111889 n02111889_2366 500 333 Samoyed,102,21,229,176 Samoyed,0,0,85,67 Samoyed,200,61,442,312"
"02097047 n02097047_1601 500 375 miniature_schnauzer,157,88,342,374 miniature_schnauzer,0,105,204,374"
026003617 n02106307_3971
"02098413 n02098413_2620 500 378 Lhasa,0,0,499,351"
"02107312 n02107312_7338 383 500 miniature_pinscher,107,91,266,498"
0239271 n028468859_6942
"02107908 n02107908_7392 400 481 Appenzeller,115,38,344,429"
"02100236 n02100236_3095 500 333 German_short-haired_pointer,0,47,487,332"
028319932 n026698464_7238
"02111500 n02111500_6495 500 375 Great_Pyrenees,195,172,499,374"
026622131 n02350928_6776
"02093256 n02093256_5733 375 500 Staffordshire_bullterrier,60,38,292,488"
"02102040 n02102040_735 400 280 English_springer,81,21,277,263"
"02104029 n02104029_685 400 300 kuvasz,136,17,332,272"
"02113978 n02113978_3480 800 782 Mexican_hairless,1,89,586,780"
029847210 n027769190_3109
"02100583 n02100583_12468 357 500 vizsla,48,96,294,420"
025512531 n024227430_3762
022089314 n025766627_2448
023479961 n024393617_1316
023826624 n02460909_6604
"02095570 n02095570_3534 500 375 Lakeland_terrier,103,38,323,374"
"02113186 n02113186_10431 500 374 Cardigan,66,0,473,373"
"02097209 n02097209_3730 500 375 standard_schnauzer,187,105,309,273"
"02111277 n02111277_470 500 753 Newfoundland,135,318,467,574"
022715608 n021097871_4148
"02113799 n02113799_1140 400 309 standard_poodle,10,15,371,283"
029859497 n021042698_6330
027109001 n026189577_4147
029574679 n022981674_5310
"02109961 n02109961_2388 500 375 Eskimo_dog,91,78,312,374"
"02098105 n02098105_3591 500 333 soft-coated_wheaten_terrier,134,62,387,289"
"02099267 n02099267_3087 375 500 flat-coated_retriever,0,87,373,498"
029174201 n022272837_7502
028126715 n021343283_1549
"02086910 n02086910_2399 456 357 papillon,167,199,326,343"
"02091134 n02091134_9793 307 250 whippet,4,7,298,240"
"02112706 n02112706_231 283 251 Brabancon_griffon,6,9,271,246"
024667467 n027059120_4380
"02085782 n02085782_186 250 333 Japanese_spaniel,10,25,196,280"
"02106550 n02106550_12760 500 375 Rottweiler,41,53,446,282"
"02102480 n02102480_4544 500 295 Sussex_spaniel,120,10,357,268"
022476586 n028750698_395
"02099849 n02099849_4726 500 375 Chesapeake_Bay_retriever,46,47,496,374"
"02086240 n02086240_6323 500 475 Shih-Tzu,32,65,428,471"
026326583 n026256917_3273
"02105251 n02105251_7977 352 500 briard,0,47,253,498"
024950569 n025301475_544
021694727 n021712499_3297
"02107312 n02107312_2716 500 375 miniature_pinscher,122,148,372,341"
"02102177 n02102177_1833 375 500 Welsh_springer_spaniel,0,150,216,498"
022558615 n027318597_9109
"02096437 n02096437_3451 500 329 Dandie_Dinmont,78,0,460,307"
027001640 n024057280_1843
"02102973 n02102973_3149 350 446 Irish_water_spaniel,1,12,348,444"
021632855 n02540351_4483
"02086646 n02086646_672 244 250 Blenheim_spaniel,15,8,222,249"
022103977 n024018901_7429
"02093859 n02093859_3272 500 333 Kerry_blue_terrier,0,66,394,332"
# 1293
"02099712 n02099712_6421 200 191 Labrador_retriever,0,14,185,179"
024472962 n027421869_7622
026591314 n027878788_3518
025673890 n027708953_925
"02095889 n02095889_4964 982 692 Sealyham_terrier,310,306,656,541"
"02102040 n02102040_6566 500 374 English_springer,75,84,194,363"
"02105505 n02105505_2872 350 252 komondor,67,37,331,234"
024955512 n029190466_3387
"02110958 n02110958_2009 500 365 pug,110,12,392,359"
024962623 n027116691_2921
"02101388 n02101388_3762 289 240 Brittany_spaniel,44,41,254,223"
"02107683 n02107683_3987 500 333 Bernese_mountain_dog,20,10,469,331"
"02097658 n02097658_1013 500 357 silky_terrier,248,29,492,313"
"02108000 n02108000_2163 286 400 EntleBucher,6,6,279,399"
"02110627 n02110627_12893 212 307 affenpinscher,23,10,171,302"
"02088238 n02088238_12555 333 500 basset,41,76,331,486"
"02105162 n02105162_10133 500 332 malinois,0,95,499,287"
"02095889 n02095889_610 250 242 Sealyham_terrier,8,18,240,224"
027803975 n022079890_2558
"02096051 n02096051_5389 375 500 Airedale,46,143,290,425"
02184195 n026662268_828
"02093647 n02093647_2698 184 184 Bedlington_terrier,2,21,183,175"
022308989 n023246939_2914
"02107683 n02107683_4043 480 360 Bernese_mountain_dog,92,53,377,345"
029913438 n026391186_7633
"02106030 n02106030_15958 334 500 collie,72,0,306,435"
"02097298 n02097298_195 473 500 Scotch_terrier,77,16,417,498"
"02098105 n02098105_1664 500 375 soft-coated_wheaten_terrier,119,103,457,312"
026103313 n024310259_2876
"02088094 n02088094_3075 500 476 Afghan_hound,220,66,471,474"
029804853 n02792549_913
"02088364 n02088364_17294 443 498 beagle,0,46,400,496"
"02111889 n02111889_12771 500 334 Samoyed,2,0,407,333"
"02088238 n02088238_7233 500 334 basset,186,60,427,327 basset,2,51,211,333"
029843991 n028914408_8790
"02085620 n02085620_368 500 333 Chihuahua,155,24,418,316"
"02113978 n02113978_2938 221 300 Mexican_hairless,28,30,192,277"
"02097298 n02097298_1327 375 500 Scotch_terrier,3,45,373,498"
"02086646 n02086646_1847 300 225 Blenheim_spaniel,87,38,290,219"
"02093754 n02093754_6221 500 375 Border_terrier,23,42,499,373"
"02115641 n02115641_11668 500 333 dingo,0,54,393,332"
023922841 n022652926_157
"02105505 n02105505_2270 500 375 komondor,95,131,399,318"
"02109961 n02109961_4801 375 500 Eskimo_dog,93,145,218,371"
"02112350 n02112350_7087 500 334 keeshond,108,29,491,333"
"02094258 n02094258_880 200 200 Norwich_terrier,11,2,165,196"
"02094258 n02094258_112 500 375 Norwich_terrier,137,35,499,331"
# 546
025083678 n025057721_7303
# 302
"02095570 n02095570_3735 500 375 Lakeland_terrier,59,0,411,374"
"%s %s 500 375 Shetland_sheepdog,142,76,362,358"
"02094258 n02094258_2583 500 375 Norwich_terrier,62,129,191,359 Norwich_terrier,304,100,426,312"
"02108089 n02108089_3248 428 276 boxer,214,144,319,205"
# 806
025378763 n023447993_6896
# 717
021743752 n026989745_3675
02291212 n02589864_5081
022022403 n028985564_6423
"02102040 n02102040_7659 500 333 English_springer,209,2,409,219"
021890662 n025281954_1528
"02106166 n02106166_8037 428 600 Border_collie,0,49,423,537"
"02108551 n02108551_4751 500 417 Tibetan_mastiff,67,74,498,396"
# 1286
02537023 n029778178_6528
"02095314 n02095314_2904 250 309 wire-haired_fox_terrier,29,1,238,308"
"02115641 n02115641_9396 500 375 dingo,32,87,268,286 dingo,260,118,435,304 dingo,353,87,499,210 dingo,139,58,358,178"
"02093991 n02093991_3174 500 456 Irish_terrier,291,57,493,454 Irish_terrier,0,66,287,454"
02848814 n027144674_8595
022072493 n028727307_5181
028175678 n029750253_2064
"02090379 n02090379_4426 375 500 redbone,0,25,373,498"
"02105505 n02105505_4028 350 206 komondor,11,31,126,178 komondor,154,15,313,147"
028094265 n029295988_3939
"02093859 n02093859_639 500 485 Kerry_blue_terrier,120,63,331,430"
"02111500 n02111500_2051 500 375 Great_Pyrenees,0,130,241,374"
026683958 n023688987_2236
027170534 n023967436_3768
026115622 n022787198_5301
"02106030 n02106030_17586 375 500 collie,92,33,312,467"
02136426 n029100008_4463
028348923 n029788208_2820
"02093647 n02093647_2108 400 300 Bedlington_terrier,117,94,284,255"
023584725 n029702380_8966
026981649 n028175868_5322
027786973 n024878330_8469
"02088632 n02088632_1463 500 377 bluetick,121,90,405,327"
025981759 n027566948_8370
"02096177 n02096177_2127 480 500 cairn,58,48,450,470"
"02102177 n02102177_1702 500 392 Welsh_springer_spaniel,76,36,351,323"
029524012 n024078120_5077
029840362 n024858012_2248
024301896 n027664930_3123
"02116738 n02116738_9829 202 300 African_hunting_dog,0,39,170,299"
029958058 n028988823_4237
"02089867 n02089867_3726 453 464 Walker_hound,27,90,252,445"
026077206 n021932360_3494
"02089078 n02089078_19 276 185 black-and-tan_coonhound,0,26,158,184"
026965875 n021666312_1326
"02095570 n02095570_4656 333 500 Lakeland_terrier,0,0,331,495"
"02112706 n02112706_62 333 500 Brabancon_griffon,103,137,184,307"
026185885 n028281524_7149
# 1052
027992448 n021443270_6780
# 510
029874209 n025640321_3700
"02107142 n02107142_3033 375 500 Doberman,18,13,353,455"
"02102318 n02102318_8504 500 375 cocker_spaniel,71,113,416,283"
"02095314 n02095314_2687 318 397 wire-haired_fox_terrier,78,22,282,380"
021632549 n025018966_4392
"02113624 n02113624_1461 400 267 toy_poodle,97,29,378,266"
027662395 n027569313_1114
024153638 n023067313_300
"02101556 n02101556_3556 244 200 clumber,1,16,226,199"
"02105505 n02105505_4304 250 340 komondor,0,0,249,311"
026423168 n02998951_5141
023315062 n027535048_5518
"02089078 n02089078_3821 225 225 black-and-tan_coonhound,58,8,157,220"
"02099601 n02099601_109 333 500 golden_retriever,65,182,246,363"
"02112018 n02112018_290 500 333 Pomeranian,215,100,322,296"
022921151 n021620581_9942
027912472 n023611182_7360
# 153
"02104365 n02104365_6798 500 375 schipperke,111,28,413,290 schipperke,0,183,340,374"
022508683 n022547192_5200
02202104 n029443168_4470
# 197
"02110627 n02110627_735 150 160 affenpinscher,0,6,147,159"
"02102480 n02102480_5452 590 523 Sussex_spaniel,134,208,438,509"
"02111129 n02111129_3891 500 375 Leonberg,67,6,481,312"
"02097298 n02097298_11346 375 500 Scotch_terrier,1,67,252,311"
"%s %s 500 375 Shetland_sheepdog,28,5,460,361"
"02097047 n02097047_4563 500 334 miniature_schnauzer,56,78,465,247"
"02110806 n02110806_3968 500 325 basenji,252,16,498,266 basenji,0,19,217,280"
027999933 n026229596_4434
"02098105 n02098105_82 500 375 soft-coated_wheaten_terrier,2,56,316,340"
022952925 n027106397_461
"%s %s 375 338 otterhound,3,2,372,336"
"02095314 n02095314_2230 300 485 wire-haired_fox_terrier,21,20,263,408"
"02099712 n02099712_7418 375 500 Labrador_retriever,30,110,305,498"
"02088466 n02088466_9214 278 448 bloodhound,59,50,200,400"
"02086646 n02086646_3565 418 307 Blenheim_spaniel,19,81,282,288"
028462224 n028147444_6258
"02116738 n02116738_9333 500 375 African_hunting_dog,239,134,395,286 African_hunting_dog,45,148,211,205"
# 1007
"02102973 n02102973_541 394 295 Irish_water_spaniel,47,21,331,268"
021892009 n027056185_6246
"02111129 n02111129_1014 335 250 Leonberg,34,25,287,223"
021502621 n02839513_860
"02088364 n02088364_12334 250 188 beagle,50,14,206,187"
"02108000 n02108000_3138 336 428 EntleBucher,140,264,292,394 EntleBucher,7,18,237,423"
"%s %s 288 232 otterhound,9,2,279,228"
"02099849 n02099849_110 500 334 Chesapeake_Bay_retriever,94,150,280,215"
"02086240 n02086240_3489 332 500 Shih-Tzu,6,156,269,467"
"02092002 n02092002_6508 500 375 Scottish_deerhound,193,148,307,289"
"02091467 n02091467_4951 300 275 Norwegian_elkhound,37,16,285,258"
"02091831 n02091831_648 400 231 Saluki,1,14,373,227"
027419862 n026041977_7489
"02102973 n02102973_2648 245 320 Irish_water_spaniel,10,14,236,308"
"02098286 n02098286_2502 500 375 West_Highland_white_terrier,43,43,345,293"
025216029 n022102604_2014
"02105162 n02105162_6489 332 500 malinois,36,46,330,498"
"02105641 n02105641_1362 500 451 Old_English_sheepdog,34,68,476,402"
"02096294 n02096294_4324 500 375 Australian_terrier,156,77,320,253"
026219667 n025614079_9341
"02097474 n02097474_8674 500 493 Tibetan_terrier,74,33,470,433"
"02108089 n02108089_540 331 500 boxer,51,10,297,353"
027954638 n028379136_388
"02112018 n02112018_877 466 311 Pomeranian,130,19,415,310"
"02088632 n02088632_1750 500 375 bluetick,137,179,229,298"
023416349 n022408885_5275
0253492 n022535661_7103
"02097209 n02097209_3423 603 322 standard_schnauzer,40,24,585,305"
029787602 n021507101_3120
"02105505 n02105505_3766 405 540 komondor,128,20,403,454"
029317815 n025271720_9660
"02093428 n02093428_2645 361 500 American_Staffordshire_terrier,209,302,302,478"
"02112018 n02112018_2380 300 249 Pomeranian,58,37,262,219"
"02107683 n02107683_4018 500 375 Bernese_mountain_dog,127,131,348,374"
"02110627 n02110627_3972 333 500 affenpinscher,73,137,219,448"
"02085620 n02085620_5713 500 405 Chihuahua,158,14,482,403"
"02111277 n02111277_12022 500 375 Newfoundland,85,159,273,337"
025318637 n022069107_4552
027035019 n024973657_676
"02085620 n02085620_4515 500 385 Chihuahua,94,127,222,327"
"02093647 n02093647_2376 500 375 Bedlington_terrier,180,112,407,272"
# 12
"02101006 n02101006_1435 218 140 Gordon_setter,2,14,196,131"
023985116 n025852515_7074
021995147 n025164128_9565
"02094114 n02094114_1641 500 375 Norfolk_terrier,50,84,357,292"
"02106030 n02106030_16181 500 374 collie,250,15,497,372 collie,0,32,294,373"
"02091032 n02091032_4323 500 333 Italian_greyhound,226,44,499,332"
"02110806 n02110806_3966 640 480 basenji,92,42,540,435"
026496624 n02636769_8408
"02111277 n02111277_562 500 333 Newfoundland,173,26,459,332"
025305436 n021196652_1106
024857183 n027200294_5519
02218819 n025260224_6169
02474135 n021559455_2061
021796990 n023442749_882
"02101556 n02101556_6154 500 375 clumber,155,1,499,254"
026350651 n026814182_1494
024817164 n023341789_6774
"02086240 n02086240_7079 500 375 Shih-Tzu,111,79,379,327"
"02107574 n02107574_3274 500 333 Greater_Swiss_Mountain_dog,0,0,499,309"
027842077 n023816451_2467
"02085782 n02085782_28 375 283 Japanese_spaniel,22,7,322,261"
024609109 n028575518_4522
02980644 n025539190_8806
"02105641 n02105641_918 402 500 Old_English_sheepdog,60,22,323,498"
02380295 n025873947_3704
"02106166 n02106166_1031 500 372 Border_collie,11,46,376,334"
023460942 n021511277_9320
027470196 n026896543_4372
# 828
"02087046 n02087046_5890 500 375 toy_terrier,75,66,328,278"
"02097209 n02097209_3630 500 375 standard_schnauzer,98,16,496,313"
"02112706 n02112706_16 218 399 Brabancon_griffon,16,16,189,392"
024913418 n026635635_3177
"02095314 n02095314_1772 318 296 wire-haired_fox_terrier,14,25,292,283"
"%s %s 500 375 Shetland_sheepdog,81,100,499,308"
025420390 n022634923_4265
"02093991 n02093991_3243 500 375 Irish_terrier,12,0,499,326"
"02111889 n02111889_6859 375 500 Samoyed,0,173,303,498"
026228421 n028807592_8336
021110467 n023877408_6511
"02093859 n02093859_509 500 333 Kerry_blue_terrier,129,41,374,332"
028950384 n02703993_8468
023422538 n028640452_5499
"02102177 n02102177_2010 500 455 Welsh_springer_spaniel,102,43,498,453"
"02086646 n02086646_3465 375 500 Blenheim_spaniel,40,208,373,498"
"02088094 n02088094_5559 342 500 Afghan_hound,103,211,301,423"
"02106550 n02106550_6310 354 500 Rottweiler,60,100,305,371"
# 961
"02099849 n02099849_4278 500 375 Chesapeake_Bay_retriever,11,112,248,374"
024773291 n025014158_8598
"02097047 n02097047_2472 333 500 miniature_schnauzer,0,22,274,498"
# 892
022634824 n025791854_4078
023450735 n025653939_528
029282874 n028994413_1778
"02106030 n02106030_18142 500 375 collie,14,2,498,372"
021661407 n026424660_898
# 695
028802985 n02513314_1010
"02088632 n02088632_4584 480 376 bluetick,106,6,372,363"
"02097658 n02097658_292 361 500 silky_terrier,0,40,314,488"
"02102040 n02102040_1983 500 333 English_springer,150,50,320,320"
"02099712 n02099712_3502 500 333 Labrador_retriever,1,26,368,332"
"02110185 n02110185_815 500 375 Siberian_husky,2,66,230,373 Siberian_husky,168,138,499,367"
02591353 n024941661_854
027087463 n024570168_1532
022863840 n026950200_3679
028019738 n022388628_70
"02113712 n02113712_421 450 267 miniature_poodle,9,14,444,248"
"02112018 n02112018_6319 425 500 Pomeranian,3,23,312,402"
"02107574 n02107574_417 500 500 Greater_Swiss_Mountain_dog,32,27,498,498"
"02105641 n02105641_9289 500 375 Old_English_sheepdog,38,26,338,374"
"02095570 n02095570_3433 500 375 Lakeland_terrier,187,14,499,374"
"02091244 n02091244_2601 500 400 Ibizan_hound,13,91,397,339"
"02105412 n02105412_2599 375 500 kelpie,83,77,240,481"
"02088364 n02088364_12213 452 452 beagle,25,9,445,440"
"02113712 n02113712_5675 229 407 miniature_poodle,16,9,220,388"
"02099712 n02099712_8014 437 500 Labrador_retriever,58,1,435,498"
"02093647 n02093647_2147 356 500 Bedlington_terrier,104,76,272,462"
027393249 n026975645_308
025589307 n021478860_834
028037990 n027088846_4438
"02113712 n02113712_438 250 386 miniature_poodle,24,21,218,371"
02707637 n024608869_4383
# 947
"02107683 n02107683_5204 500 333 Bernese_mountain_dog,44,57,498,283"
"02086079 n02086079_2893 500 333 Pekinese,18,31,454,296"
"02093647 n02093647_1292 500 360 Bedlington_terrier,152,49,402,338"
027241572 n026035839_5343
"02105251 n02105251_8570 258 350 briard,51,11,236,297"
024555833 n021700152_8173
"02111277 n02111277_1818 500 333 Newfoundland,27,16,411,332"
0240268 n022787096_684
"02094433 n02094433_2537 500 375 Yorkshire_terrier,92,0,498,373"
"02100877 n02100877_14 500 333 Irish_setter,230,139,324,332"
"02100236 n02100236_1802 500 375 German_short-haired_pointer,0,12,371,374"
"02094114 n02094114_1972 489 500 Norfolk_terrier,143,11,422,371"
"02096177 n02096177_10031 375 500 cairn,118,345,208,443 cairn,200,338,266,432"
"02086646 n02086646_1733 400 299 Blenheim_spaniel,11,11,396,291"
"02096177 n02096177_2095 500 375 cairn,154,30,499,341"
"02095889 n02095889_3047 785 530 Sealyham_terrier,35,54,761,483"
"02111889 n02111889_15376 333 500 Samoyed,17,41,317,450"
"02099712 n02099712_5844 650 488 Labrador_retriever,172,61,587,485"
"02112137 n02112137_2521 375 500 chow,78,46,353,431"
"02115913 n02115913_1047 500 323 dhole,181,223,450,267 dhole,196,113,312,231 dhole,340,149,425,263 dhole,315,156,399,221"
"02086646 n02086646_1590 500 338 Blenheim_spaniel,0,90,347,283"
"02108000 n02108000_25 307 350 EntleBucher,11,6,306,349"
"02089867 n02089867_2102 200 200 Walker_hound,14,24,179,185"
