,0,1,2,3,4
4582,Ohio,M,70,36027,35760
4583,Ohio,M,71,34284,32859
4584,Ohio,M,72,34223,31648
4585,Ohio,M,73,33397,30988
4586,Ohio,M,74,31020,27024
4587,Ohio,M,75,29923,26257
4588,Ohio,M,76,28155,25750
4589,Ohio,M,77,25913,24917
4590,Ohio,M,78,24394,24292
4591,Ohio,M,79,22241,22052
4592,Ohio,M,80,19804,21315
4593,Ohio,M,81,17168,20144
4594,Ohio,M,82,15905,17679
4595,Ohio,M,83,13360,16343
4596,Ohio,M,84,11708,14690
4597,Ohio,M,85,48878,69614
4598,Ohio,F,0,73291,74569
4599,Ohio,F,1,73311,73721
4600,Ohio,F,2,73750,72238
4601,Ohio,F,3,73372,70799
4602,Ohio,F,4,75429,71754
4603,Ohio,F,5,76402,70950
4604,Ohio,F,6,77460,71012
4605,Ohio,F,7,79489,73812
4606,Ohio,F,8,80971,72320
4607,Ohio,F,9,82597,72384
4608,Ohio,F,10,83298,72987
4609,Ohio,F,11,81262,72406
4610,Ohio,F,12,79795,74570
4611,Ohio,F,13,79617,75463
4612,Ohio,F,14,79980,76470
4613,Ohio,F,15,80977,78484
4614,Ohio,F,16,78206,79823
4615,Ohio,F,17,80039,81184
4616,Ohio,F,18,80222,78028
4617,Ohio,F,19,81602,77623
4618,Ohio,F,20,81288,77792
4619,Ohio,F,21,76504,76535
4620,Ohio,F,22,72244,75826
4621,Ohio,F,23,69811,75050
4622,Ohio,F,24,67746,70881
4623,Ohio,F,25,70357,71850
4624,Ohio,F,26,68012,76383
4625,Ohio,F,27,70397,81963
4626,Ohio,F,28,75588,78979
4627,Ohio,F,29,81446,76118
4628,Ohio,F,30,81469,70449
4629,Ohio,F,31,78037,68591
4630,Ohio,F,32,76005,67485
4631,Ohio,F,33,77364,69963
4632,Ohio,F,34,79998,67768
4633,Ohio,F,35,85861,69550
4634,Ohio,F,36,87665,75061
4635,Ohio,F,37,88454,80216
4636,Ohio,F,38,90129,80258
4637,Ohio,F,39,93317,76892
4638,Ohio,F,40,94474,75062
4639,Ohio,F,41,93832,76113
4640,Ohio,F,42,95306,78384
4641,Ohio,F,43,93933,84721
4642,Ohio,F,44,90427,86285
4643,Ohio,F,45,90627,87363
4644,Ohio,F,46,87057,88136
4645,Ohio,F,47,84625,91408
4646,Ohio,F,48,82594,92120
4647,Ohio,F,49,80969,91530
4648,Ohio,F,50,80293,93016
4649,Ohio,F,51,78369,91020
4650,Ohio,F,52,78372,87236
4651,Ohio,F,53,82439,86973
4652,Ohio,F,54,57556,83323
4653,Ohio,F,55,57733,80443
4654,Ohio,F,56,58227,77950
4655,Ohio,F,57,63460,76058
4656,Ohio,F,58,56839,74992
4657,Ohio,F,59,52540,72539
4658,Ohio,F,60,50863,72002
4659,Ohio,F,61,49884,77114
4660,Ohio,F,62,49500,52285
4661,Ohio,F,63,46133,52611
4662,Ohio,F,64,45506,52557
4663,Ohio,F,65,46398,57333
4664,Ohio,F,66,41887,50834
4665,Ohio,F,67,42693,46649
4666,Ohio,F,68,43463,44906
4667,Ohio,F,69,43742,43577
4668,Ohio,F,70,44807,43398
4669,Ohio,F,71,43230,39984
4670,Ohio,F,72,44371,39061
4671,Ohio,F,73,43215,39540
4672,Ohio,F,74,42186,35080
4673,Ohio,F,75,42525,35343
4674,Ohio,F,76,41163,35203
4675,Ohio,F,77,38424,34509
4676,Ohio,F,78,37809,35097
4677,Ohio,F,79,35344,32750
4678,Ohio,F,80,32812,32824
4679,Ohio,F,81,29383,31080
4680,Ohio,F,82,28105,29410
4681,Ohio,F,83,25229,28704
4682,Ohio,F,84,23267,26635
4683,Ohio,F,85,129643,159035
4684,Rhode Island,M,0,6267,6464
4685,Rhode Island,M,1,6420,6290
4686,Rhode Island,M,2,6614,6077
4687,Rhode Island,M,3,6581,5885
4688,Rhode Island,M,4,6740,6410
4689,Rhode Island,M,5,7030,6173
4690,Rhode Island,M,6,7163,6159
4691,Rhode Island,M,7,7356,6283
4692,Rhode Island,M,8,7537,6103
4693,Rhode Island,M,9,7702,6163
4694,Rhode Island,M,10,7854,6421
4695,Rhode Island,M,11,7523,6411
4696,Rhode Island,M,12,7256,6557
4697,Rhode Island,M,13,7234,6791
4698,Rhode Island,M,14,7060,6912
4699,Rhode Island,M,15,7108,7094
4700,Rhode Island,M,16,6947,7290
4701,Rhode Island,M,17,6940,7486
4702,Rhode Island,M,18,8195,9187
4703,Rhode Island,M,19,9023,9044
4704,Rhode Island,M,20,8540,8913
4705,Rhode Island,M,21,7883,8505
4706,Rhode Island,M,22,6987,7324
4707,Rhode Island,M,23,6157,7177
4708,Connecticut,M,30,24084,19083
4709,Connecticut,M,31,23317,19813
4710,Connecticut,M,32,23601,19757
4711,Connecticut,M,33,24450,20350
4712,Connecticut,M,34,26077,20069
4713,Connecticut,M,35,27750,20443
4714,Connecticut,M,36,28248,22457
4715,Connecticut,M,37,27441,24014
4716,Connecticut,M,38,28482,25458
4717,Connecticut,M,39,28931,24426
4718,Connecticut,M,40,29536,24412
4719,Connecticut,M,41,28792,25467
4720,Connecticut,M,42,29022,26661
4721,Connecticut,M,43,28167,28267
4722,Connecticut,M,44,27073,28616
4723,Connecticut,M,45,27004,27544
4724,Connecticut,M,46,25882,28462
4725,Connecticut,M,47,24689,28723
4726,Connecticut,M,48,23893,29079
4727,Connecticut,M,49,22969,27827
4728,Connecticut,M,50,22837,28441
4729,Connecticut,M,51,22519,27516
4730,Connecticut,M,52,22800,26151
4731,Connecticut,M,53,24440,26020
4732,Connecticut,M,54,18706,24894
4733,Connecticut,M,55,18077,23345
4734,Connecticut,M,56,18286,22437
4735,Connecticut,M,57,19333,21356
4736,Connecticut,M,58,15938,20804
4737,Connecticut,M,59,14505,20014
4738,Connecticut,M,60,13722,19853
4739,Connecticut,M,61,13211,21844
4740,Connecticut,M,62,12563,15964
4741,Connecticut,M,63,11647,15248
4742,Connecticut,M,64,11542,15227
4743,Connecticut,M,65,11465,16237
4744,Connecticut,M,66,10535,13093
4745,Connecticut,M,67,10492,11821
4746,Connecticut,M,68,10546,11118
4747,Connecticut,M,69,10850,10610
4748,Connecticut,M,70,10656,10099
4749,Connecticut,M,71,10175,9320
4750,Connecticut,M,72,10189,9040
4751,Connecticut,M,73,9782,8983
4752,Connecticut,M,74,9102,7966
4753,Connecticut,M,75,9248,7746
4754,Connecticut,M,76,8696,7529
4755,Connecticut,M,77,8179,7719
4756,Connecticut,M,78,7873,7432
4757,Connecticut,M,79,7288,6779
4758,Connecticut,M,80,6738,6593
4759,Connecticut,M,81,5759,6044
4760,Connecticut,M,82,5607,5334
4761,Connecticut,M,83,4887,5322
4762,Connecticut,M,84,4105,4675
4763,Connecticut,M,85,18192,24287
4764,Connecticut,F,0,21130,20758
4765,Connecticut,F,1,21506,20761
4766,Connecticut,F,2,21451,20333
4767,Connecticut,F,3,22399,20844
4768,Connecticut,F,4,22718,20859
4769,Connecticut,F,5,22917,21201
4770,Connecticut,F,6,23363,21062
4771,Connecticut,F,7,23858,21119
4772,Connecticut,F,8,24050,21380
4773,Connecticut,F,9,24440,21793
4774,Connecticut,F,10,25260,21642
4775,Connecticut,F,11,24011,22585
4776,Connecticut,F,12,23542,22974
4777,Connecticut,F,13,22795,23133
4778,Connecticut,F,14,22738,23531
4779,Connecticut,F,15,22068,23987
4780,Connecticut,F,16,21182,24182
4781,Connecticut,F,17,21317,24334
4782,Connecticut,F,18,20839,25882
4783,Connecticut,F,19,20019,23628
4784,Connecticut,F,20,19937,23209
4785,Connecticut,F,21,19313,22880
4786,Connecticut,F,22,18280,21399
4787,Connecticut,F,23,17989,21180
4788,Connecticut,F,24,17396,19929
4789,Connecticut,F,25,18257,21348
4790,Connecticut,F,26,18168,21022
4791,Connecticut,F,27,19595,19358
4792,Connecticut,F,28,21333,19986
4793,Connecticut,F,29,23437,18795
4794,Connecticut,F,30,25366,20303
4795,Connecticut,F,31,24540,19951
4796,Connecticut,F,32,24772,19639
4797,Connecticut,F,33,25424,20469
4798,Connecticut,F,34,27281,19770
4799,Connecticut,F,35,28861,21548
4800,Connecticut,F,36,29614,22983
4801,Connecticut,F,37,29211,24801
4802,Connecticut,F,38,29780,26295
4803,Connecticut,F,39,30307,25639
4804,Connecticut,F,40,30781,25734
4805,Connecticut,F,41,29772,25886
4806,Connecticut,F,42,29793,27847
4807,Connecticut,F,43,29023,29164
4808,Connecticut,F,44,28413,30122
4809,Connecticut,F,45,27777,29388
4810,Connecticut,F,46,26822,29654
4811,Connecticut,F,47,26099,29915
4812,Connecticut,F,48,24801,30444
4813,Connecticut,F,49,24097,29291
4814,Connecticut,F,50,24518,29235
4815,Connecticut,F,51,23883,28309
4816,Connecticut,F,52,24490,27305
4817,Connecticut,F,53,26457,26719
4818,Connecticut,F,54,19655,25423
4819,Connecticut,F,55,19168,24831
4820,Connecticut,F,56,19428,23269
4821,Connecticut,F,57,20685,22464
4822,Connecticut,F,58,17339,22593
4823,Connecticut,F,59,15242,21528
4824,Connecticut,F,60,15255,21934
4825,Connecticut,F,61,14201,24183
4826,Connecticut,F,62,14162,17632
4827,Connecticut,F,63,13036,16906
4828,Connecticut,F,64,12858,16806
4829,Connecticut,F,65,13174,17994
4830,Connecticut,F,66,12255,15077
4831,Connecticut,F,67,12526,13142
4832,Connecticut,F,68,12486,13265
4833,Connecticut,F,69,12826,12313
4834,Connecticut,F,70,13094,12319
4835,Connecticut,F,71,12685,11325
4836,Connecticut,F,72,12828,11233
4837,Connecticut,F,73,12729,11465
4838,Connecticut,F,74,12510,10360
4839,Connecticut,F,75,12792,10476
4840,Connecticut,F,76,12437,10187
4841,Connecticut,F,77,11875,10308
4842,Connecticut,F,78,11640,10364
4843,Connecticut,F,79,11163,9839
4844,Connecticut,F,80,10922,9795
4845,Connecticut,F,81,9786,9406
4846,Connecticut,F,82,9656,9194
4847,Connecticut,F,83,8555,9035
4848,Connecticut,F,84,7733,8339
4849,Connecticut,F,85,46697,54824
4850,Georgia,M,0,62989,76346
4851,Georgia,M,1,60719,77058
4852,Georgia,M,2,60355,75886
4853,Georgia,M,3,60273,75035
4854,Georgia,M,4,60705,74942
4855,Georgia,M,5,61032,73680
4856,Georgia,M,6,61764,73777
4857,Georgia,M,7,63176,75620
4858,Georgia,M,8,62900,71390
4859,Georgia,M,9,64711,69130
4860,Georgia,M,10,66866,68585
4861,Georgia,M,11,63483,68595
4862,Georgia,M,12,62128,69274
4863,Georgia,M,13,60570,69395
4864,Georgia,M,14,61044,70105
4865,Georgia,M,15,61549,71586
4866,Georgia,M,16,60161,70764
4867,Georgia,M,17,61155,71803
4868,Georgia,M,18,61190,70544
4869,Georgia,M,19,60880,65318
4870,Georgia,M,20,61391,63195
4871,Georgia,M,21,58299,62554
4872,Georgia,M,22,57178,65108
4873,Georgia,M,23,57304,65603
4874,Georgia,M,24,57328,65945
4875,Georgia,M,25,60020,67163
4876,Georgia,M,26,59027,68248
4877,Georgia,M,27,61421,71563
4878,Georgia,M,28,64530,72796
4879,Georgia,M,29,68305,69652
4880,Georgia,M,30,68995,65846
4881,Georgia,M,31,63887,65790
4882,Georgia,M,32,62656,65119
4883,Georgia,M,33,62793,65793
4884,Georgia,M,34,64822,65755
4885,Georgia,M,35,69219,68087
4886,Georgia,M,36,69518,71457
4887,Georgia,M,37,67225,74979
4888,Georgia,M,38,67120,76146
4889,Georgia,M,39,67084,70027
4890,Georgia,M,40,68090,68157
4891,Georgia,M,41,64989,68928
4892,Georgia,M,42,64159,70494
4893,Georgia,M,43,63371,74512
4894,Georgia,M,44,60640,74481
4895,Georgia,M,45,60634,72516
4896,Georgia,M,46,58117,71112
4897,Georgia,M,47,55517,71210
4898,Georgia,M,48,53423,71178
4899,Georgia,M,49,52225,67982
4900,Georgia,M,50,53303,66565
4901,Georgia,M,51,51694,65712
4902,Georgia,M,52,51624,62729
4903,Georgia,M,53,53168,61720
4904,Georgia,M,54,39700,59099
4905,Georgia,M,55,39443,55770
4906,Georgia,M,56,38643,53813
4907,Georgia,M,57,39488,51842
4908,Georgia,M,58,34435,52753
4909,Georgia,M,59,32007,50553
4910,Georgia,M,60,30907,50258
4911,Georgia,M,61,28160,51940
4912,Georgia,M,62,27216,37890
4913,Georgia,M,63,25651,37476
4914,Georgia,M,64,24777,36235
4915,Georgia,M,65,24241,36802
4916,Rhode Island,M,24,5778,6614
4917,Rhode Island,M,25,5990,7221
4918,Rhode Island,M,26,5794,6311
4919,Rhode Island,M,27,6049,7167
4920,Rhode Island,M,28,6429,6645
4921,Rhode Island,M,29,6798,5741
4922,Rhode Island,M,30,7323,6831
4923,Rhode Island,M,31,6983,5953
4924,Rhode Island,M,32,7243,5937
4925,Rhode Island,M,33,7107,6042
4926,Rhode Island,M,34,7664,5866
4927,Rhode Island,M,35,8052,6134
4928,Rhode Island,M,36,8213,6669
4929,Rhode Island,M,37,8061,6853
4930,Rhode Island,M,38,8362,7354
4931,Rhode Island,M,39,8375,6734
4932,Rhode Island,M,40,8416,7248
4933,Rhode Island,M,41,8285,6955
4934,Rhode Island,M,42,8393,7569
4935,Rhode Island,M,43,8083,7888
4936,Rhode Island,M,44,7997,7890
4937,Rhode Island,M,45,8073,7952
4938,Rhode Island,M,46,7549,8020
4939,Rhode Island,M,47,7252,8126
4940,Rhode Island,M,48,7057,8157
4941,Rhode Island,M,49,6851,7827
4942,Rhode Island,M,50,7024,8109
4943,Rhode Island,M,51,6739,7591
4944,Rhode Island,M,52,6594,7552
4945,Rhode Island,M,53,7262,7580
4946,Rhode Island,M,54,5312,7260
4947,Rhode Island,M,55,5224,6870
4948,Rhode Island,M,56,5038,6496
4949,Rhode Island,M,57,5398,6375
4950,Rhode Island,M,58,4511,6416
4951,Rhode Island,M,59,4010,6133
4952,Rhode Island,M,60,4007,5978
4953,Rhode Island,M,61,3824,6543
4954,Rhode Island,M,62,3734,4721
4955,Rhode Island,M,63,3446,4581
4956,Rhode Island,M,64,3386,4322
4957,Rhode Island,M,65,3433,4639
4958,Rhode Island,M,66,3241,3789
4959,Rhode Island,M,67,3232,3338
4960,Rhode Island,M,68,3082,3275
4961,Rhode Island,M,69,3361,3089
4962,Rhode Island,M,70,3193,3029
4963,Rhode Island,M,71,3231,2715
4964,Rhode Island,M,72,3314,2699
4965,Rhode Island,M,73,3229,2690
4966,Rhode Island,M,74,3150,2442
4967,Rhode Island,M,75,3053,2382
4968,Rhode Island,M,76,2847,2215
4969,Rhode Island,M,77,2721,2385
4970,Rhode Island,M,78,2587,2165
4971,Rhode Island,M,79,2443,2113
4972,Rhode Island,M,80,2156,2037
4973,Rhode Island,M,81,1854,1984
4974,Rhode Island,M,82,1772,1776
4975,Rhode Island,M,83,1437,1670
4976,Rhode Island,M,84,1248,1467
4977,Rhode Island,M,85,5500,7775
4978,Rhode Island,F,0,6090,6149
4979,Rhode Island,F,1,6297,5974
4980,Rhode Island,F,2,6229,5856
4981,Rhode Island,F,3,6282,5738
4982,Rhode Island,F,4,6430,6091
4983,Rhode Island,F,5,6752,5896
4984,Rhode Island,F,6,6835,5741
4985,Rhode Island,F,7,6978,5787
4986,Rhode Island,F,8,7047,5884
4987,Rhode Island,F,9,7273,6115
4988,Rhode Island,F,10,7506,6039
4989,Rhode Island,F,11,6937,6126
4990,Rhode Island,F,12,6990,6204
4991,Rhode Island,F,13,6794,6555
4992,Rhode Island,F,14,6537,6662
4993,Rhode Island,F,15,6708,6827
4994,Rhode Island,F,16,6499,6862
4995,Rhode Island,F,17,6603,7065
4996,Rhode Island,F,18,8114,9162
4997,Rhode Island,F,19,9361,9453
4998,Rhode Island,F,20,8797,8735
4999,Rhode Island,F,21,8339,8631
5000,Rhode Island,F,22,7013,7324
5001,Rhode Island,F,23,6275,7045
5002,Rhode Island,F,24,5932,6568
5003,Rhode Island,F,25,6051,6938
5004,Rhode Island,F,26,6139,6494
5005,Rhode Island,F,27,6179,6216
5006,Rhode Island,F,28,6889,7010
5007,Rhode Island,F,29,7398,6481
5008,Rhode Island,F,30,7848,6688
5009,Rhode Island,F,31,7575,6132
5010,Rhode Island,F,32,7561,6210
5011,Rhode Island,F,33,7749,6034
5012,Rhode Island,F,34,7988,6326
5013,Rhode Island,F,35,8540,6181
5014,Rhode Island,F,36,8612,6849
5015,Rhode Island,F,37,8600,7413
5016,Rhode Island,F,38,8734,7680
5017,Rhode Island,F,39,8862,7704
5018,Rhode Island,F,40,8873,7322
5019,Rhode Island,F,41,8902,7601
5020,Rhode Island,F,42,8769,7679
5021,Rhode Island,F,43,8695,8398
5022,Rhode Island,F,44,8331,8363
5023,Rhode Island,F,45,8535,8266
5024,Rhode Island,F,46,7985,8408
5025,Rhode Island,F,47,7734,8582
5026,Rhode Island,F,48,7544,8474
5027,Rhode Island,F,49,7144,8670
5028,Rhode Island,F,50,7106,8533
5029,Rhode Island,F,51,6922,8187
5030,Rhode Island,F,52,6996,7975
5031,Rhode Island,F,53,7586,8123
5032,Rhode Island,F,54,5513,7692
5033,Rhode Island,F,55,5471,7366
5034,Rhode Island,F,56,5406,7242
5035,Rhode Island,F,57,5818,6639
5036,Rhode Island,F,58,4887,6517
5037,Rhode Island,F,59,4546,6422
5038,Rhode Island,F,60,4414,6429
5039,Rhode Island,F,61,4139,7040
5040,Rhode Island,F,62,4227,5075
5041,Rhode Island,F,63,4027,4900
5042,Rhode Island,F,64,3999,4791
5043,Rhode Island,F,65,3941,5285
5044,Rhode Island,F,66,3690,4332
5045,Rhode Island,F,67,3975,4018
5046,Rhode Island,F,68,3833,3892
5047,Rhode Island,F,69,4085,3623
5048,Rhode Island,F,70,4259,3657
5049,Rhode Island,F,71,4169,3473
5050,Rhode Island,F,72,4353,3484
5051,Rhode Island,F,73,4353,3403
5052,Rhode Island,F,74,4297,3107
5053,Rhode Island,F,75,4356,3322
5054,Rhode Island,F,76,4164,3127
5055,Rhode Island,F,77,4124,3276
5056,Rhode Island,F,78,4026,3371
5057,Rhode Island,F,79,3757,3170
5058,Rhode Island,F,80,3539,3285
5059,Rhode Island,F,81,3245,3151
5060,Rhode Island,F,82,3202,3040
5061,Rhode Island,F,83,2832,2990
5062,Rhode Island,F,84,2611,2740
5063,Rhode Island,F,85,15590,18226
5064,South Carolina,M,0,27869,31229
5065,South Carolina,M,1,26890,32115
5066,South Carolina,M,2,27298,31260
5067,South Carolina,M,3,26782,30390
5068,South Carolina,M,4,26942,30133
5069,South Carolina,M,5,27728,29450
5070,South Carolina,M,6,27895,29840
5071,South Carolina,M,7,29079,30199
5072,South Carolina,M,8,29535,29898
5073,South Carolina,M,9,30942,28788
5074,South Carolina,M,10,31664,29321
5075,South Carolina,M,11,30364,28947
5076,South Carolina,M,12,28978,29061
5077,South Carolina,M,13,28956,29898
5078,South Carolina,M,14,28810,29976
5079,South Carolina,M,15,29317,31115
5080,South Carolina,M,16,28679,31252
5081,South Carolina,M,17,28790,32480
5082,South Carolina,M,18,29176,32824
5083,South Carolina,M,19,29729,31139
5084,South Carolina,M,20,29449,29422
5085,South Carolina,M,21,27988,29884
5086,South Carolina,M,22,26552,29395
5087,South Carolina,M,23,26096,29299
5088,South Carolina,M,24,24190,29018
5089,South Carolina,M,25,25675,28903
5090,South Carolina,M,26,25378,28321
5091,South Carolina,M,27,25900,29390
5092,South Carolina,M,28,26954,29948
5093,South Carolina,M,29,28309,28278
5094,South Carolina,M,30,28935,27300
5095,South Carolina,M,31,27247,27910
5096,South Carolina,M,32,26656,25654
5097,South Carolina,M,33,26373,27236
5098,South Carolina,M,34,27527,26937
5099,South Carolina,M,35,29854,27791
5100,South Carolina,M,36,30720,29183
5101,South Carolina,M,37,29823,30541
5102,South Carolina,M,38,29866,30378
5103,South Carolina,M,39,30180,28770
5104,South Carolina,M,40,31046,28316
5105,South Carolina,M,41,29857,27809
5106,South Carolina,M,42,30272,29171
5107,South Carolina,M,43,30125,31280
5108,South Carolina,M,44,28787,32195
5109,South Carolina,M,45,29690,31328
5110,South Carolina,M,46,28446,31242
5111,South Carolina,M,47,27593,31485
5112,South Carolina,M,48,26970,32262
5113,Alaska,M,0,4934,5674
5114,Alaska,M,1,4785,5498
5115,Alaska,M,2,4774,5287
5116,Alaska,M,3,4899,5110
5117,Alaska,M,4,4966,4992
5118,Alaska,M,5,5122,4989
5119,Alaska,M,6,5158,4871
5120,Alaska,M,7,5471,5133
5121,Alaska,M,8,5707,4917
5122,Alaska,M,9,5866,4815
5123,Alaska,M,10,5986,4716
5124,Alaska,M,11,5778,4871
5125,Alaska,M,12,5706,4860
5126,Alaska,M,13,5736,5045
5127,Alaska,M,14,5887,4997
5128,Alaska,M,15,5790,5285
5129,Alaska,M,16,5579,5539
5130,Alaska,M,17,5642,5799
5131,Alaska,M,18,4806,5372
5132,Alaska,M,19,3817,4418
5133,Alaska,M,20,3592,4419
5134,Alaska,M,21,3349,4768
5135,Alaska,M,22,3344,5230
5136,Alaska,M,23,3353,5402
5137,Alaska,M,24,3325,5626
5138,Alaska,M,25,3611,5823
5139,Alaska,M,26,3361,5581
5140,Alaska,M,27,3683,5387
5141,Alaska,M,28,3714,5331
5142,Alaska,M,29,4016,4652
5143,Alaska,M,30,4475,4651
5144,Alaska,M,31,4094,4264
5145,Alaska,M,32,4044,4358
5146,Alaska,M,33,4192,4254
5147,Alaska,M,34,4449,4154
5148,Alaska,M,35,4807,4296
5149,Alaska,M,36,5111,4568
5150,Alaska,M,37,5076,4298
5151,Alaska,M,38,5247,4775
5152,Alaska,M,39,5521,4405
5153,Alaska,M,40,5725,4349
5154,Alaska,M,41,5475,4235
5155,Alaska,M,42,5835,4609
5156,Alaska,M,43,5912,4710
5157,Alaska,M,44,5770,5173
5158,Alaska,M,45,5865,4982
5159,Alaska,M,46,5792,5283
5160,Alaska,M,47,5656,5261
5161,Alaska,M,48,5286,5690
5162,Alaska,M,49,5154,5270
5163,Alaska,M,50,5253,5612
5164,Alaska,M,51,4750,5606
5165,Alaska,M,52,4452,5362
5166,Alaska,M,53,4643,5464
5167,Alaska,M,54,3299,5309
5168,Alaska,M,55,3347,5220
5169,Alaska,M,56,3151,4852
5170,Alaska,M,57,3105,4565
5171,Alaska,M,58,2673,4586
5172,Alaska,M,59,2473,4165
5173,Alaska,M,60,2223,3828
5174,Alaska,M,61,1945,4110
5175,Alaska,M,62,1880,2713
5176,Alaska,M,63,1671,2834
5177,Alaska,M,64,1520,2466
5178,Alaska,M,65,1535,2526
5179,Alaska,M,66,1349,2098
5180,Alaska,M,67,1223,1965
5181,Alaska,M,68,1166,1750
5182,Alaska,M,69,1150,1487
5183,Alaska,M,70,1183,1457
5184,Alaska,M,71,1053,1284
5185,Alaska,M,72,995,1134
5186,Alaska,M,73,883,1162
5187,Alaska,M,74,799,1011
5188,Alaska,M,75,745,869
5189,Alaska,M,76,686,814
5190,Alaska,M,77,644,785
5191,Alaska,M,78,559,838
5192,Alaska,M,79,470,681
5193,Alaska,M,80,441,648
5194,Alaska,M,81,350,568
5195,Alaska,M,82,310,469
5196,Alaska,M,83,236,424
5197,Alaska,M,84,217,391
5198,Alaska,M,85,923,1748
5199,Alaska,F,0,4509,5453
5200,Alaska,F,1,4602,5387
5201,Alaska,F,2,4647,4916
5202,Alaska,F,3,4547,4874
5203,Alaska,F,4,4838,4892
5204,Alaska,F,5,4877,4665
5205,Alaska,F,6,5031,4745
5206,Alaska,F,7,5095,4687
5207,Alaska,F,8,5390,4397
5208,Alaska,F,9,5671,4432
5209,Alaska,F,10,5721,4624
5210,Alaska,F,11,5486,4426
5211,Alaska,F,12,5565,4696
5212,Alaska,F,13,5398,4751
5213,Alaska,F,14,5447,4930
5214,Alaska,F,15,5465,4953
5215,Alaska,F,16,5090,5121
5216,Alaska,F,17,5155,5522
5217,Alaska,F,18,4155,4797
5218,Alaska,F,19,3688,3730
5219,Alaska,F,20,3700,3940
5220,Alaska,F,21,3476,4004
5221,Alaska,F,22,3516,4501
5222,Alaska,F,23,3577,5002
5223,Alaska,F,24,3555,4628
5224,Alaska,F,25,3852,5305
5225,Alaska,F,26,3811,4729
5226,Alaska,F,27,3913,5308
5227,Alaska,F,28,3986,5238
5228,Alaska,F,29,4423,4934
5229,Alaska,F,30,4447,4749
5230,Alaska,F,31,4317,4177
5231,Alaska,F,32,4264,4404
5232,Alaska,F,33,4344,4141
5233,Alaska,F,34,4514,4111
5234,Alaska,F,35,4970,4359
5235,Alaska,F,36,5095,4193
5236,Alaska,F,37,5425,4753
5237,Alaska,F,38,5522,4552
5238,Alaska,F,39,5630,4418
5239,Alaska,F,40,5709,4165
5240,Alaska,F,41,5541,4545
5241,Alaska,F,42,5749,4372
5242,Alaska,F,43,5833,4868
5243,Alaska,F,44,5542,5017
5244,Alaska,F,45,5682,5269
5245,Alaska,F,46,5310,5434
5246,Alaska,F,47,5204,5494
5247,Alaska,F,48,4906,5636
5248,Alaska,F,49,4499,5291
5249,Alaska,F,50,4429,5659
5250,Alaska,F,51,4124,5598
5251,Alaska,F,52,3776,5136
5252,Alaska,F,53,3970,5334
5253,Alaska,F,54,2955,4856
5254,Alaska,F,55,2950,4840
5255,Alaska,F,56,2718,4582
5256,Alaska,F,57,2675,4051
5257,Alaska,F,58,2348,3930
5258,Alaska,F,59,2081,3687
5259,Alaska,F,60,1898,3343
5260,Alaska,F,61,1689,3603
5261,Alaska,F,62,1634,2556
5262,Alaska,F,63,1517,2562
5263,Alaska,F,64,1407,2313
5264,Alaska,F,65,1428,2311
5265,Alaska,F,66,1289,2003
5266,Alaska,F,67,1266,1799
5267,Alaska,F,68,1124,1574
5268,Alaska,F,69,1202,1393
5269,Alaska,F,70,1185,1378
5270,Alaska,F,71,1063,1251
5271,Alaska,F,72,961,1191
5272,Alaska,F,73,948,1202
5273,Alaska,F,74,906,1082
5274,Alaska,F,75,895,1033
5275,Alaska,F,76,813,933
5276,Alaska,F,77,768,959
5277,Alaska,F,78,693,956
5278,Alaska,F,79,668,835
5279,Alaska,F,80,562,680
5280,Alaska,F,81,443,701
5281,Alaska,F,82,451,648
5282,Alaska,F,83,394,624
5283,Alaska,F,84,362,519
5284,Alaska,F,85,1762,3096
5285,Delaware,M,0,5373,6231
5286,Delaware,M,1,5197,6118
5287,Delaware,M,2,5266,5983
5288,Delaware,M,3,5096,5914
5289,Delaware,M,4,5375,5817
5290,Delaware,M,5,5495,5995
5291,Delaware,M,6,5578,5751
5292,Delaware,M,7,5680,5779
5293,Delaware,M,8,5771,5683
5294,Delaware,M,9,6094,5439
5295,Delaware,M,10,5990,5615
5296,Delaware,M,11,5781,5342
5297,Delaware,M,12,5608,5641
5298,Delaware,M,13,5464,5765
5299,Delaware,M,14,5609,5889
5300,Delaware,M,15,5649,5979
5301,Delaware,M,16,5521,6034
5302,Delaware,M,17,5516,6354
5303,Delaware,M,18,5556,6777
5304,Delaware,M,19,5701,5976
5305,Delaware,M,20,5681,5926
5306,Delaware,M,21,5128,5958
5307,Delaware,M,22,4971,5499
5308,Delaware,M,23,4587,5608
5309,Delaware,M,24,4531,5632
5310,Delaware,M,25,4664,5943
5311,Delaware,M,26,4612,4978
5312,Delaware,M,27,4656,5586
5313,Delaware,M,28,5075,5867
5314,Delaware,M,29,5635,4575
5315,Delaware,M,30,5686,5539
5316,Delaware,M,31,5425,5051
5317,Delaware,M,32,5354,4763
5318,Delaware,M,33,5585,5050
5319,Delaware,M,34,5829,5144
5320,Delaware,M,35,6049,5135
5321,Delaware,M,36,6357,5519
5322,Delaware,M,37,6300,6036
5323,Delaware,M,38,6329,6136
5324,Delaware,M,39,6075,5699
5325,Delaware,M,40,6245,5599
5326,Delaware,M,41,6196,5766
5327,Delaware,M,42,6332,6088
5328,Delaware,M,43,6141,6048
5329,Delaware,M,44,5852,6477
5330,Delaware,M,45,5765,6339
5331,Delaware,M,46,5446,6484
